datalake,engine,query name,conf,latency,benchmark,sf
iceberg,trino,db12,memory.heap-headroom-per-node=14.1; node-scheduler.max-splits-per-node=90.7; query.max-memory=25.8; query.max-memory-per-node=19.4; query.max-total-memory-per-node=16.3; task.concurrency=44.3; task.max-worker-threads=47.7,7692.77,tpch,100
iceberg,trino,db14,memory.heap-headroom-per-node=16.1; node-scheduler.max-splits-per-node=88.8; query.max-memory=26.4; query.max-memory-per-node=17.9; query.max-total-memory-per-node=15.2; task.concurrency=35.5; task.max-worker-threads=35.8,8080.51,tpch,100
iceberg,trino,db4,memory.heap-headroom-per-node=15.0; node-scheduler.max-splits-per-node=97.9; query.max-memory=20.5; query.max-memory-per-node=14.6; query.max-total-memory-per-node=15.8; task.concurrency=23.6; task.max-worker-threads=29.3,12113.83,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,6394.16,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=14.5; node-scheduler.max-splits-per-node=91.4; query.max-memory=21.8; query.max-memory-per-node=17.1; query.max-total-memory-per-node=22.3; task.concurrency=50.9; task.max-worker-threads=44.8,7711.83,tpch,100
iceberg,trino,db6,memory.heap-headroom-per-node=13.3; node-scheduler.max-splits-per-node=211.6; query.max-memory=26.2; query.max-memory-per-node=18.1; query.max-total-memory-per-node=17.5; task.concurrency=32.5; task.max-worker-threads=23.7,15073.91,tpch,100
iceberg,trino,db12,memory.heap-headroom-per-node=15.2; node-scheduler.max-splits-per-node=156.8; query.max-memory=17.2; query.max-memory-per-node=20.4; query.max-total-memory-per-node=18.2; task.concurrency=41.1; task.max-worker-threads=14.3,4738.90,tpch,100
iceberg,trino,db3,memory.heap-headroom-per-node=14.9; node-scheduler.max-splits-per-node=130.1; query.max-memory=13.9; query.max-memory-per-node=15.5; query.max-total-memory-per-node=19.0; task.concurrency=48.2; task.max-worker-threads=14.9,11824.78,tpch,100
iceberg,trino,db12,memory.heap-headroom-per-node=20.6; node-scheduler.max-splits-per-node=218.4; query.max-memory=20.2; query.max-memory-per-node=21.0; query.max-total-memory-per-node=20.3; task.concurrency=27.1; task.max-worker-threads=28.2,7177.13,tpch,100
iceberg,trino,db1,memory.heap-headroom-per-node=12.3; node-scheduler.max-splits-per-node=209.5; query.max-memory=30.6; query.max-memory-per-node=15.6; query.max-total-memory-per-node=15.5; task.concurrency=27.7; task.max-worker-threads=16.7,6192.54,tpch,100
iceberg,trino,db5,memory.heap-headroom-per-node=19.9; node-scheduler.max-splits-per-node=85.3; query.max-memory=29.9; query.max-memory-per-node=16.9; query.max-total-memory-per-node=14.2; task.concurrency=29.8; task.max-worker-threads=33.4,10066.17,tpch,100
iceberg,trino,db19,memory.heap-headroom-per-node=14.6; node-scheduler.max-splits-per-node=177.9; query.max-memory=36.2; query.max-memory-per-node=16.3; query.max-total-memory-per-node=15.9; task.concurrency=52.1; task.max-worker-threads=52.4,7474.03,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=16.5; node-scheduler.max-splits-per-node=216.1; query.max-memory=31.6; query.max-memory-per-node=17.9; query.max-total-memory-per-node=16.4; task.concurrency=51.1; task.max-worker-threads=46.3,8905.52,tpch,100
iceberg,trino,db1,memory.heap-headroom-per-node=15.8; node-scheduler.max-splits-per-node=215.3; query.max-memory=33.8; query.max-memory-per-node=17.0; query.max-total-memory-per-node=13.6; task.concurrency=33.6; task.max-worker-threads=15.4,5170.12,tpch,100
iceberg,trino,db13,memory.heap-headroom-per-node=22.6; node-scheduler.max-splits-per-node=221.9; query.max-memory=36.6; query.max-memory-per-node=19.7; query.max-total-memory-per-node=17.8; task.concurrency=41.2; task.max-worker-threads=25.7,7313.83,tpch,100
iceberg,trino,db11,memory.heap-headroom-per-node=18.2; node-scheduler.max-splits-per-node=224.4; query.max-memory=20.6; query.max-memory-per-node=21.0; query.max-total-memory-per-node=17.5; task.concurrency=23.5; task.max-worker-threads=35.5,7685.72,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=14.8; node-scheduler.max-splits-per-node=209.4; query.max-memory=17.0; query.max-memory-per-node=19.4; query.max-total-memory-per-node=17.3; task.concurrency=28.2; task.max-worker-threads=15.6,13141.55,tpch,100
iceberg,trino,db15,memory.heap-headroom-per-node=14.6; node-scheduler.max-splits-per-node=215.2; query.max-memory=24.7; query.max-memory-per-node=13.7; query.max-total-memory-per-node=15.0; task.concurrency=31.8; task.max-worker-threads=22.9,6934.83,tpch,100
iceberg,trino,db2,memory.heap-headroom-per-node=19.4; node-scheduler.max-splits-per-node=93.2; query.max-memory=28.3; query.max-memory-per-node=13.7; query.max-total-memory-per-node=16.5; task.concurrency=26.8; task.max-worker-threads=51.4,11076.53,tpch,100
iceberg,trino,db14,memory.heap-headroom-per-node=14.9; node-scheduler.max-splits-per-node=130.1; query.max-memory=13.9; query.max-memory-per-node=15.5; query.max-total-memory-per-node=19.0; task.concurrency=48.2; task.max-worker-threads=14.9,8018.23,tpch,100
iceberg,trino,db19,memory.heap-headroom-per-node=12.3; node-scheduler.max-splits-per-node=209.5; query.max-memory=30.6; query.max-memory-per-node=15.6; query.max-total-memory-per-node=15.5; task.concurrency=27.7; task.max-worker-threads=16.7,7537.18,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=17.7; node-scheduler.max-splits-per-node=218.9; query.max-memory=22.8; query.max-memory-per-node=19.8; query.max-total-memory-per-node=19.5; task.concurrency=22.7; task.max-worker-threads=28.2,9158.49,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=20.4; node-scheduler.max-splits-per-node=204.7; query.max-memory=27.6; query.max-memory-per-node=15.7; query.max-total-memory-per-node=16.8; task.concurrency=48.9; task.max-worker-threads=22.7,10686.07,tpch,100
iceberg,trino,db2,memory.heap-headroom-per-node=19.5; node-scheduler.max-splits-per-node=220.1; query.max-memory=31.7; query.max-memory-per-node=17.2; query.max-total-memory-per-node=17.3; task.concurrency=27.3; task.max-worker-threads=22.0,8591.79,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=12.6; node-scheduler.max-splits-per-node=94.2; query.max-memory=30.1; query.max-memory-per-node=20.4; query.max-total-memory-per-node=15.0; task.concurrency=42.6; task.max-worker-threads=50.7,6234.38,tpch,100
iceberg,trino,db3,memory.heap-headroom-per-node=15.3; node-scheduler.max-splits-per-node=211.8; query.max-memory=27.7; query.max-memory-per-node=16.3; query.max-total-memory-per-node=18.0; task.concurrency=28.4; task.max-worker-threads=21.4,10819.29,tpch,100
iceberg,trino,db2,memory.heap-headroom-per-node=19.7; node-scheduler.max-splits-per-node=261.9; query.max-memory=34.5; query.max-memory-per-node=16.2; query.max-total-memory-per-node=14.1; task.concurrency=15.7; task.max-worker-threads=29.9,11532.58,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=17.7; node-scheduler.max-splits-per-node=218.9; query.max-memory=22.8; query.max-memory-per-node=19.8; query.max-total-memory-per-node=19.5; task.concurrency=22.7; task.max-worker-threads=28.2,8795.19,tpch,100
iceberg,trino,db7,memory.heap-headroom-per-node=20.7; node-scheduler.max-splits-per-node=281.8; query.max-memory=36.5; query.max-memory-per-node=20.3; query.max-total-memory-per-node=15.5; task.concurrency=14.4; task.max-worker-threads=31.9,8534.50,tpch,100
iceberg,trino,db14,memory.heap-headroom-per-node=16.3; node-scheduler.max-splits-per-node=176.7; query.max-memory=22.7; query.max-memory-per-node=19.0; query.max-total-memory-per-node=14.3; task.concurrency=27.5; task.max-worker-threads=15.4,11028.67,tpch,100
iceberg,trino,db3,memory.heap-headroom-per-node=21.3; node-scheduler.max-splits-per-node=108.3; query.max-memory=25.2; query.max-memory-per-node=13.2; query.max-total-memory-per-node=16.4; task.concurrency=27.1; task.max-worker-threads=49.1,13247.46,tpch,100
iceberg,trino,db5,memory.heap-headroom-per-node=20.5; node-scheduler.max-splits-per-node=185.3; query.max-memory=34.0; query.max-memory-per-node=15.3; query.max-total-memory-per-node=18.0; task.concurrency=48.6; task.max-worker-threads=25.6,7647.30,tpch,100
iceberg,trino,db12,memory.heap-headroom-per-node=20.1; node-scheduler.max-splits-per-node=252.9; query.max-memory=28.7; query.max-memory-per-node=16.3; query.max-total-memory-per-node=14.1; task.concurrency=16.7; task.max-worker-threads=33.1,4571.50,tpch,100
iceberg,trino,db15,memory.heap-headroom-per-node=20.2; node-scheduler.max-splits-per-node=111.1; query.max-memory=26.3; query.max-memory-per-node=16.7; query.max-total-memory-per-node=14.5; task.concurrency=28.7; task.max-worker-threads=34.5,7230.00,tpch,100
iceberg,trino,db4,memory.heap-headroom-per-node=16.7; node-scheduler.max-splits-per-node=175.5; query.max-memory=22.8; query.max-memory-per-node=22.0; query.max-total-memory-per-node=20.5; task.concurrency=27.2; task.max-worker-threads=36.8,6527.62,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=16.3; node-scheduler.max-splits-per-node=176.7; query.max-memory=22.7; query.max-memory-per-node=19.0; query.max-total-memory-per-node=14.3; task.concurrency=27.5; task.max-worker-threads=15.4,6834.19,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=20.1; node-scheduler.max-splits-per-node=252.9; query.max-memory=28.7; query.max-memory-per-node=16.3; query.max-total-memory-per-node=14.1; task.concurrency=16.7; task.max-worker-threads=33.1,7611.25,tpch,100
iceberg,trino,db11,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,8482.68,tpch,100
iceberg,trino,db4,memory.heap-headroom-per-node=21.3; node-scheduler.max-splits-per-node=108.3; query.max-memory=25.2; query.max-memory-per-node=13.2; query.max-total-memory-per-node=16.4; task.concurrency=27.1; task.max-worker-threads=49.1,10080.89,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=20.7; node-scheduler.max-splits-per-node=281.8; query.max-memory=36.5; query.max-memory-per-node=20.3; query.max-total-memory-per-node=15.5; task.concurrency=14.4; task.max-worker-threads=31.9,5239.33,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=20.5; node-scheduler.max-splits-per-node=185.3; query.max-memory=34.0; query.max-memory-per-node=15.3; query.max-total-memory-per-node=18.0; task.concurrency=48.6; task.max-worker-threads=25.6,6929.35,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=20.1; node-scheduler.max-splits-per-node=177.3; query.max-memory=29.4; query.max-memory-per-node=17.1; query.max-total-memory-per-node=16.4; task.concurrency=44.1; task.max-worker-threads=22.0,11920.09,tpch,100
iceberg,trino,db11,memory.heap-headroom-per-node=15.5; node-scheduler.max-splits-per-node=87.0; query.max-memory=22.5; query.max-memory-per-node=18.4; query.max-total-memory-per-node=21.3; task.concurrency=43.9; task.max-worker-threads=48.0,7718.45,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=18.8; node-scheduler.max-splits-per-node=211.1; query.max-memory=17.5; query.max-memory-per-node=21.8; query.max-total-memory-per-node=20.4; task.concurrency=41.4; task.max-worker-threads=32.3,6628.41,tpch,100
iceberg,trino,db12,memory.heap-headroom-per-node=14.6; node-scheduler.max-splits-per-node=106.5; query.max-memory=18.4; query.max-memory-per-node=13.6; query.max-total-memory-per-node=16.8; task.concurrency=22.6; task.max-worker-threads=30.2,5044.16,tpch,100
iceberg,trino,db18,memory.heap-headroom-per-node=16.8; node-scheduler.max-splits-per-node=192.7; query.max-memory=21.5; query.max-memory-per-node=16.2; query.max-total-memory-per-node=16.3; task.concurrency=31.1; task.max-worker-threads=17.6,7158.28,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=20.8; node-scheduler.max-splits-per-node=215.9; query.max-memory=32.2; query.max-memory-per-node=16.6; query.max-total-memory-per-node=18.6; task.concurrency=21.0; task.max-worker-threads=22.5,12241.16,tpch,100
iceberg,trino,db19,memory.heap-headroom-per-node=16.8; node-scheduler.max-splits-per-node=229.3; query.max-memory=32.9; query.max-memory-per-node=18.2; query.max-total-memory-per-node=17.9; task.concurrency=49.6; task.max-worker-threads=51.2,5690.54,tpch,100
iceberg,trino,db17,memory.heap-headroom-per-node=17.6; node-scheduler.max-splits-per-node=98.5; query.max-memory=26.1; query.max-memory-per-node=17.8; query.max-total-memory-per-node=15.1; task.concurrency=28.7; task.max-worker-threads=31.3,5395.42,tpch,100
iceberg,trino,db6,memory.heap-headroom-per-node=19.9; node-scheduler.max-splits-per-node=108.8; query.max-memory=24.6; query.max-memory-per-node=12.8; query.max-total-memory-per-node=16.9; task.concurrency=22.6; task.max-worker-threads=49.2,12560.79,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=17.6; node-scheduler.max-splits-per-node=112.2; query.max-memory=27.5; query.max-memory-per-node=14.4; query.max-total-memory-per-node=15.5; task.concurrency=31.5; task.max-worker-threads=34.4,13049.56,tpch,100
iceberg,trino,db19,memory.heap-headroom-per-node=19.5; node-scheduler.max-splits-per-node=220.1; query.max-memory=31.7; query.max-memory-per-node=17.2; query.max-total-memory-per-node=17.3; task.concurrency=27.3; task.max-worker-threads=22.0,7258.17,tpch,100
iceberg,trino,db7,memory.heap-headroom-per-node=22.6; node-scheduler.max-splits-per-node=221.9; query.max-memory=36.6; query.max-memory-per-node=19.7; query.max-total-memory-per-node=17.8; task.concurrency=41.2; task.max-worker-threads=25.7,6826.92,tpch,100
iceberg,trino,db17,memory.heap-headroom-per-node=13.8; node-scheduler.max-splits-per-node=102.9; query.max-memory=19.1; query.max-memory-per-node=15.2; query.max-total-memory-per-node=15.7; task.concurrency=27.5; task.max-worker-threads=28.3,8182.69,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,7755.78,tpch,100
iceberg,trino,db11,memory.heap-headroom-per-node=15.9; node-scheduler.max-splits-per-node=193.3; query.max-memory=21.0; query.max-memory-per-node=19.6; query.max-total-memory-per-node=17.1; task.concurrency=35.3; task.max-worker-threads=18.0,9055.30,tpch,100
iceberg,trino,db6,memory.heap-headroom-per-node=15.2; node-scheduler.max-splits-per-node=156.8; query.max-memory=17.2; query.max-memory-per-node=20.4; query.max-total-memory-per-node=18.2; task.concurrency=41.1; task.max-worker-threads=14.3,10561.32,tpch,100
iceberg,trino,db3,memory.heap-headroom-per-node=12.3; node-scheduler.max-splits-per-node=209.5; query.max-memory=30.6; query.max-memory-per-node=15.6; query.max-total-memory-per-node=15.5; task.concurrency=27.7; task.max-worker-threads=16.7,8425.51,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=18.7; node-scheduler.max-splits-per-node=206.6; query.max-memory=21.4; query.max-memory-per-node=22.7; query.max-total-memory-per-node=18.2; task.concurrency=21.9; task.max-worker-threads=33.5,6508.65,tpch,100
iceberg,trino,db17,memory.heap-headroom-per-node=22.2; node-scheduler.max-splits-per-node=204.6; query.max-memory=34.0; query.max-memory-per-node=15.5; query.max-total-memory-per-node=14.7; task.concurrency=45.0; task.max-worker-threads=21.0,8435.26,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=16.8; node-scheduler.max-splits-per-node=192.7; query.max-memory=21.5; query.max-memory-per-node=16.2; query.max-total-memory-per-node=16.3; task.concurrency=31.1; task.max-worker-threads=17.6,11999.89,tpch,100
iceberg,trino,db1,memory.heap-headroom-per-node=14.3; node-scheduler.max-splits-per-node=113.7; query.max-memory=19.0; query.max-memory-per-node=12.3; query.max-total-memory-per-node=14.1; task.concurrency=26.5; task.max-worker-threads=33.0,6961.69,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=18.8; node-scheduler.max-splits-per-node=211.1; query.max-memory=17.5; query.max-memory-per-node=21.8; query.max-total-memory-per-node=20.4; task.concurrency=41.4; task.max-worker-threads=32.3,7290.43,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=21.4; node-scheduler.max-splits-per-node=90.9; query.max-memory=27.4; query.max-memory-per-node=15.9; query.max-total-memory-per-node=18.0; task.concurrency=24.9; task.max-worker-threads=50.4,6210.89,tpch,100
iceberg,trino,db11,memory.heap-headroom-per-node=15.9; node-scheduler.max-splits-per-node=193.3; query.max-memory=21.0; query.max-memory-per-node=19.6; query.max-total-memory-per-node=17.1; task.concurrency=35.3; task.max-worker-threads=18.0,9453.01,tpch,100
iceberg,trino,db19,memory.heap-headroom-per-node=22.2; node-scheduler.max-splits-per-node=204.6; query.max-memory=34.0; query.max-memory-per-node=15.5; query.max-total-memory-per-node=14.7; task.concurrency=45.0; task.max-worker-threads=21.0,7737.25,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=16.3; node-scheduler.max-splits-per-node=176.7; query.max-memory=22.7; query.max-memory-per-node=19.0; query.max-total-memory-per-node=14.3; task.concurrency=27.5; task.max-worker-threads=15.4,5153.52,tpch,100
