datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,db20,12.0; 267.5; 120.4; 9.0; 33.4; 2071.3; 1020.6,24135.60,tpch,100
hudi,presto,db22,16;200;20;18;18;32;32,13257.79,tpch,100
hudi,presto,db3,16;200;20;18;18;32;32,28898.72,tpch,100
hudi,presto,db4,16;200;20;18;18;32;32,14952.84,tpch,100
hudi,presto,db5,16;200;20;18;18;32;32,43876.12,tpch,100
hudi,presto,db6,16;200;20;18;18;32;32,10141.99,tpch,100
hudi,presto,db7,16;200;20;18;18;32;32,44332.1,tpch,100
hudi,presto,db8,16;200;20;18;18;32;32,52265.93,tpch,100
hudi,presto,db9,16;200;20;18;18;32;32,54513.14,tpch,100
hudi,presto,db1,16;200;20;18;18;32;32,73387.94,tpch,100
hudi,presto,db10,16;200;20;18;18;32;32,44062.66,tpch,100
hudi,presto,db11,16;200;20;18;18;32;32,25040.56,tpch,100
hudi,presto,db12,16;200;20;18;18;32;32,22385.42,tpch,100
hudi,presto,db13,16;200;20;18;18;32;32,22529.69,tpch,100
hudi,presto,db14,16;200;20;18;18;32;32,14701.96,tpch,100
hudi,presto,db15,16;200;20;18;18;32;32,27334.79,tpch,100
hudi,presto,db16,16;200;20;18;18;32;32,17489.86,tpch,100
hudi,presto,db17,16;200;20;18;18;32;32,33405.89,tpch,100
hudi,presto,db18,16;200;20;18;18;32;32,51759.83,tpch,100
hudi,presto,db19,16;200;20;18;18;32;32,18677.57,tpch,100
hudi,presto,db2,16;200;20;18;18;32;32,24547.94,tpch,100
hudi,presto,db20,16;200;20;18;18;32;32,22910.96,tpch,100
hudi,presto,db21,16;200;20;18;18;32;32,111828.21,tpch,100
hudi,presto,db22,16;200;20;18;18;32;32,10738.19,tpch,100
hudi,presto,db3,16;200;20;18;18;32;32,30314.13,tpch,100
hudi,presto,db4,16;200;20;18;18;32;32,16906.54,tpch,100
hudi,presto,db5,16;200;20;18;18;32;32,42729.07,tpch,100
hudi,presto,db6,16;200;20;18;18;32;32,12108.93,tpch,100
hudi,presto,db7,16;200;20;18;18;32;32,46433.03,tpch,100
hudi,presto,db8,16;200;20;18;18;32;32,45026.35,tpch,100
hudi,presto,db9,16;200;20;18;18;32;32,56398.44,tpch,100
hudi,presto,db1,16;200;20;18;18;32;32,125636.59,tpch,100
hudi,presto,db10,16;200;20;18;18;32;32,132705.92,tpch,100
hudi,presto,db11,16;200;20;18;18;32;32,123016.89,tpch,100
hudi,presto,db12,16;200;20;18;18;32;32,56576.16,tpch,100
hudi,presto,db13,16;200;20;18;18;32;32,115601.42,tpch,100
hudi,presto,db14,16;200;20;18;18;32;32,60359.51,tpch,100
hudi,presto,db15,16;200;20;18;18;32;32,77640.87,tpch,100
hudi,presto,db16,16;200;20;18;18;32;32,50482.31,tpch,100
hudi,presto,db17,16;200;20;18;18;32;32,78191.4,tpch,100
hudi,presto,db18,16;200;20;18;18;32;32,98914.11,tpch,100
hudi,presto,db19,16;200;20;18;18;32;32,53412.42,tpch,100
hudi,presto,db2,16;200;20;18;18;32;32,123518.75,tpch,100
hudi,presto,db20,16;200;20;18;18;32;32,57595.71,tpch,100
hudi,presto,db21,16;200;20;18;18;32;32,173723.85,tpch,100
hudi,presto,db22,16;200;20;18;18;32;32,36288.66,tpch,100
hudi,presto,db3,16;200;20;18;18;32;32,69718.94,tpch,100
hudi,presto,db4,16;200;20;18;18;32;32,29134.28,tpch,100
hudi,presto,db5,16;200;20;18;18;32;32,116152.4,tpch,100
hudi,presto,db6,16;200;20;18;18;32;32,11209.63,tpch,100
hudi,presto,db7,16;200;20;18;18;32;32,89848.77,tpch,100
hudi,presto,db8,16;200;20;18;18;32;32,130904.37,tpch,100
hudi,presto,db9,16;200;20;18;18;32;32,117704.39,tpch,100
hudi,presto,db1,16;200;20;18;18;32;32,76474.54,tpch,100
hudi,presto,db10,16;200;20;18;18;32;32,52917.38,tpch,100
hudi,presto,db11,16;200;20;18;18;32;32,30277.8,tpch,100
hudi,presto,db12,16;200;20;18;18;32;32,24266.0,tpch,100
hudi,presto,db13,16;200;20;18;18;32;32,21726.14,tpch,100
hudi,presto,db14,16;200;20;18;18;32;32,15165.03,tpch,100
hudi,presto,db15,16;200;20;18;18;32;32,27280.78,tpch,100
hudi,presto,db16,16;200;20;18;18;32;32,18631.96,tpch,100
hudi,presto,db17,16;200;20;18;18;32;32,35898.17,tpch,100
hudi,presto,db18,16;200;20;18;18;32;32,66206.0,tpch,100
hudi,presto,db19,16;200;20;18;18;32;32,1315.83,tpch,100
hudi,presto,db2,16;200;20;18;18;32;32,25506.37,tpch,100
hudi,presto,db20,16;200;20;18;18;32;32,22438.73,tpch,100
hudi,presto,db21,16;200;20;18;18;32;32,95509.42,tpch,100
hudi,presto,db22,16;200;20;18;18;32;32,14509.05,tpch,100
hudi,presto,db3,16;200;20;18;18;32;32,28547.6,tpch,100
hudi,presto,db4,16;200;20;18;18;32;32,15660.54,tpch,100
hudi,presto,db5,16;200;20;18;18;32;32,42465.62,tpch,100
hudi,presto,db6,16;200;20;18;18;32;32,10762.67,tpch,100
hudi,presto,db7,16;200;20;18;18;32;32,49366.38,tpch,100
hudi,presto,db8,16;200;20;18;18;32;32,51178.46,tpch,100
hudi,presto,db9,16;200;20;18;18;32;32,51540.73,tpch,100
hudi,presto,db1,16;200;20;18;18;32;32,97329.38,tpch,100
hudi,presto,db10,16;200;20;18;18;32;32,46888.85,tpch,100
hudi,presto,db11,16;200;20;18;18;32;32,28597.46,tpch,100
hudi,presto,db12,16;200;20;18;18;32;32,25332.07,tpch,100
hudi,presto,db13,16;200;20;18;18;32;32,25284.32,tpch,100
hudi,presto,db14,16;200;20;18;18;32;32,15702.52,tpch,100
hudi,presto,db15,16;200;20;18;18;32;32,22467.12,tpch,100
hudi,presto,db16,16;200;20;18;18;32;32,13831.25,tpch,100
hudi,presto,db17,16;200;20;18;18;32;32,28934.82,tpch,100
hudi,presto,db18,16;200;20;18;18;32;32,46756.88,tpch,100
hudi,presto,db19,16;200;20;18;18;32;32,16120.86,tpch,100
hudi,presto,db2,16;200;20;18;18;32;32,22376.34,tpch,100
hudi,presto,db20,16;200;20;18;18;32;32,21294.26,tpch,100
hudi,presto,db21,16;200;20;18;18;32;32,96007.38,tpch,100
hudi,presto,db22,16;200;20;18;18;32;32,11271.5,tpch,100
hudi,presto,db3,16;200;20;18;18;32;32,25370.71,tpch,100
hudi,presto,db4,16;200;20;18;18;32;32,15395.38,tpch,100
hudi,presto,db5,16;200;20;18;18;32;32,42212.89,tpch,100
hudi,presto,db6,16;200;20;18;18;32;32,9565.5,tpch,100
hudi,presto,db7,16;200;20;18;18;32;32,41988.07,tpch,100
hudi,presto,db8,16;200;20;18;18;32;32,51320.44,tpch,100
hudi,presto,db9,16;200;20;18;18;32;32,46700.87,tpch,100
hudi,presto,db1,16;200;20;18;18;32;32,98562.03,tpch,100
hudi,presto,db10,16;200;20;18;18;32;32,42897.77,tpch,100
hudi,presto,db11,16;200;20;18;18;32;32,26085.09,tpch,100
hudi,presto,db12,16;200;20;18;18;32;32,26576.99,tpch,100
hudi,presto,db13,16;200;20;18;18;32;32,26504.31,tpch,100
hudi,presto,db14,16;200;20;18;18;32;32,15888.07,tpch,100
hudi,presto,db15,16;200;20;18;18;32;32,24284.0,tpch,100
hudi,presto,db16,16;200;20;18;18;32;32,12828.57,tpch,100
hudi,presto,db17,16;200;20;18;18;32;32,30523.38,tpch,100
hudi,presto,db18,16;200;20;18;18;32;32,43744.52,tpch,100
hudi,presto,db19,16;200;20;18;18;32;32,15870.41,tpch,100
hudi,presto,db2,16;200;20;18;18;32;32,24769.42,tpch,100
hudi,presto,db20,16;200;20;18;18;32;32,20668.71,tpch,100
hudi,presto,db21,16;200;20;18;18;32;32,90146.99,tpch,100
hudi,presto,db22,16;200;20;18;18;32;32,11314.27,tpch,100
hudi,presto,db3,16;200;20;18;18;32;32,22994.38,tpch,100
hudi,presto,db4,16;200;20;18;18;32;32,14367.8,tpch,100
hudi,presto,db5,16;200;20;18;18;32;32,37065.5,tpch,100
hudi,presto,db6,16;200;20;18;18;32;32,10154.68,tpch,100
hudi,presto,db7,16;200;20;18;18;32;32,41988.82,tpch,100
hudi,presto,db8,16;200;20;18;18;32;32,50315.0,tpch,100
hudi,presto,db9,16;200;20;18;18;32;32,47428.31,tpch,100
hudi,presto,db1,20;198;136;9;36;512;1784,109111.22,tpch,100
hudi,presto,db10,20;198;136;9;36;512;1784,120914.22,tpch,100
hudi,presto,db11,20;198;136;9;36;512;1784,66870.37,tpch,100
hudi,presto,db12,20;198;136;9;36;512;1784,44341.82,tpch,100
hudi,presto,db13,20;198;136;9;36;512;1784,37445.88,tpch,100
hudi,presto,db14,20;198;136;9;36;512;1784,21139.28,tpch,100
hudi,presto,db15,20;198;136;9;36;512;1784,46814.35,tpch,100
hudi,presto,db16,20;198;136;9;36;512;1784,43550.55,tpch,100
hudi,presto,db17,20;198;136;9;36;512;1784,62835.64,tpch,100
hudi,presto,db18,20;198;136;9;36;512;1784,85620.05,tpch,100
hudi,presto,db19,20;198;136;9;36;512;1784,29348.54,tpch,100
hudi,presto,db2,20;198;136;9;36;512;1784,65000.7,tpch,100
hudi,presto,db20,20;198;136;9;36;512;1784,37782.35,tpch,100
hudi,presto,db21,20;198;136;9;36;512;1784,161828.38,tpch,100
hudi,presto,db22,20;198;136;9;36;512;1784,25090.08,tpch,100
hudi,presto,db3,20;198;136;9;36;512;1784,46563.75,tpch,100
hudi,presto,db4,20;198;136;9;36;512;1784,20332.55,tpch,100
hudi,presto,db5,20;198;136;9;36;512;1784,62643.18,tpch,100
hudi,presto,db6,20;198;136;9;36;512;1784,11169.41,tpch,100
hudi,presto,db7,20;198;136;9;36;512;1784,70352.12,tpch,100
hudi,presto,db8,20;198;136;9;36;512;1784,84357.96,tpch,100
hudi,presto,db9,20;198;136;9;36;512;1784,73213.56,tpch,100
hudi,presto,db1,20;198;136;9;36;512;1784,109366.2,tpch,100
hudi,presto,db10,20;198;136;9;36;512;1784,111437.9,tpch,100
hudi,presto,db11,20;198;136;9;36;512;1784,70134.54,tpch,100
hudi,presto,db12,20;198;136;9;36;512;1784,46669.94,tpch,100
hudi,presto,db13,20;198;136;9;36;512;1784,37194.76,tpch,100
hudi,presto,db14,20;198;136;9;36;512;1784,22494.4,tpch,100
hudi,presto,db15,20;198;136;9;36;512;1784,54152.1,tpch,100
hudi,presto,db16,20;198;136;9;36;512;1784,43338.17,tpch,100
hudi,presto,db17,20;198;136;9;36;512;1784,62195.5,tpch,100
hudi,presto,db18,20;198;136;9;36;512;1784,84676.02,tpch,100
hudi,presto,db19,20;198;136;9;36;512;1784,31801.63,tpch,100
hudi,presto,db2,20;198;136;9;36;512;1784,64026.18,tpch,100
hudi,presto,db20,20;198;136;9;36;512;1784,37930.3,tpch,100
hudi,presto,db21,20;198;136;9;36;512;1784,147235.8,tpch,100
hudi,presto,db22,20;198;136;9;36;512;1784,22783.26,tpch,100
hudi,presto,db3,20;198;136;9;36;512;1784,47012.18,tpch,100
hudi,presto,db4,20;198;136;9;36;512;1784,21751.72,tpch,100
hudi,presto,db5,20;198;136;9;36;512;1784,69598.14,tpch,100
hudi,presto,db6,20;198;136;9;36;512;1784,10420.53,tpch,100
hudi,presto,db7,20;198;136;9;36;512;1784,67004.86,tpch,100
hudi,presto,db8,20;198;136;9;36;512;1784,78968.43,tpch,100
hudi,presto,db9,20;198;136;9;36;512;1784,76788.32,tpch,100
hudi,presto,db1,26;207;16;6;6;2048;390,124331.87,tpch,100
hudi,presto,db10,26;207;16;6;6;2048;390,266843.51,tpch,100
hudi,presto,db11,26;207;16;6;6;2048;390,367169.11,tpch,100
hudi,presto,db12,26;207;16;6;6;2048;390,84225.15,tpch,100
hudi,presto,db13,26;207;16;6;6;2048;390,186393.45,tpch,100
hudi,presto,db14,26;207;16;6;6;2048;390,93243.67,tpch,100
hudi,presto,db15,26;207;16;6;6;2048;390,138164.28,tpch,100
hudi,presto,db16,26;207;16;6;6;2048;390,122870.19,tpch,100
hudi,presto,db17,26;207;16;6;6;2048;390,152811.0,tpch,100
hudi,presto,db18,26;207;16;6;6;2048;390,176665.92,tpch,100
hudi,presto,db19,26;207;16;6;6;2048;390,95771.92,tpch,100
hudi,presto,db2,26;207;16;6;6;2048;390,298676.88,tpch,100
hudi,presto,db20,26;207;16;6;6;2048;390,89336.53,tpch,100
hudi,presto,db21,26;207;16;6;6;2048;390,390278.96,tpch,100
hudi,presto,db22,26;207;16;6;6;2048;390,47810.59,tpch,100
hudi,presto,db3,26;207;16;6;6;2048;390,264893.71,tpch,100
hudi,presto,db4,26;207;16;6;6;2048;390,85080.44,tpch,100
hudi,presto,db5,26;207;16;6;6;2048;390,267088.41,tpch,100
hudi,presto,db6,26;207;16;6;6;2048;390,11083.93,tpch,100
hudi,presto,db7,26;207;16;6;6;2048;390,261633.12,tpch,100
hudi,presto,db8,26;207;16;6;6;2048;390,287518.92,tpch,100
hudi,presto,db9,26;207;16;6;6;2048;390,272135.98,tpch,100
hudi,presto,db1,26;207;16;6;6;2048;390,135158.29,tpch,100
hudi,presto,db10,26;207;16;6;6;2048;390,287258.96,tpch,100
hudi,presto,db11,26;207;16;6;6;2048;390,328983.06,tpch,100
hudi,presto,db12,26;207;16;6;6;2048;390,90519.01,tpch,100
hudi,presto,db13,26;207;16;6;6;2048;390,188183.89,tpch,100
hudi,presto,db14,26;207;16;6;6;2048;390,85175.63,tpch,100
hudi,presto,db15,26;207;16;6;6;2048;390,136425.37,tpch,100
hudi,presto,db16,26;207;16;6;6;2048;390,124879.73,tpch,100
hudi,presto,db17,26;207;16;6;6;2048;390,156968.64,tpch,100
hudi,presto,db18,26;207;16;6;6;2048;390,186789.26,tpch,100
hudi,presto,db19,26;207;16;6;6;2048;390,106554.23,tpch,100
hudi,presto,db2,26;207;16;6;6;2048;390,309640.18,tpch,100
hudi,presto,db20,26;207;16;6;6;2048;390,88069.47,tpch,100
hudi,presto,db21,26;207;16;6;6;2048;390,383164.89,tpch,100
hudi,presto,db22,26;207;16;6;6;2048;390,47429.59,tpch,100
hudi,presto,db3,26;207;16;6;6;2048;390,284478.7,tpch,100
hudi,presto,db4,26;207;16;6;6;2048;390,73383.41,tpch,100
hudi,presto,db5,26;207;16;6;6;2048;390,281789.14,tpch,100
hudi,presto,db6,26;207;16;6;6;2048;390,11609.28,tpch,100
hudi,presto,db7,26;207;16;6;6;2048;390,247704.94,tpch,100
hudi,presto,db8,26;207;16;6;6;2048;390,289480.12,tpch,100
hudi,presto,db9,26;207;16;6;6;2048;390,250456.64,tpch,100
hudi,presto,db1,8;137;51;18;32;1024;942,102617.91,tpch,100
hudi,presto,db10,8;137;51;18;32;1024;942,136091.28,tpch,100
hudi,presto,db11,8;137;51;18;32;1024;942,101256.76,tpch,100
hudi,presto,db12,8;137;51;18;32;1024;942,44007.22,tpch,100
hudi,presto,db13,8;137;51;18;32;1024;942,55169.42,tpch,100
hudi,presto,db14,8;137;51;18;32;1024;942,44595.55,tpch,100
hudi,presto,db15,8;137;51;18;32;1024;942,71788.35,tpch,100
hudi,presto,db16,8;137;51;18;32;1024;942,58005.11,tpch,100
hudi,presto,db17,8;137;51;18;32;1024;942,102889.08,tpch,100
hudi,presto,db18,8;137;51;18;32;1024;942,112267.0,tpch,100
hudi,presto,db19,8;137;51;18;32;1024;942,44074.88,tpch,100
hudi,presto,db2,8;137;51;18;32;1024;942,119147.47,tpch,100
hudi,presto,db20,8;137;51;18;32;1024;942,53915.62,tpch,100
hudi,presto,db21,8;137;51;18;32;1024;942,1950.76,tpch,100
hudi,presto,db22,8;137;51;18;32;1024;942,32205.89,tpch,100
hudi,presto,db3,8;137;51;18;32;1024;942,66392.65,tpch,100
hudi,presto,db4,8;137;51;18;32;1024;942,32168.69,tpch,100
hudi,presto,db5,8;137;51;18;32;1024;942,105413.91,tpch,100
hudi,presto,db6,8;137;51;18;32;1024;942,11549.65,tpch,100
hudi,presto,db7,8;137;51;18;32;1024;942,113350.33,tpch,100
hudi,presto,db8,8;137;51;18;32;1024;942,131454.18,tpch,100
hudi,presto,db9,8;137;51;18;32;1024;942,127870.28,tpch,100
hudi,presto,db1,8;137;51;18;32;1024;942,98622.93,tpch,100
hudi,presto,db10,8;137;51;18;32;1024;942,131459.54,tpch,100
hudi,presto,db11,8;137;51;18;32;1024;942,110609.75,tpch,100
hudi,presto,db12,8;137;51;18;32;1024;942,42525.4,tpch,100
hudi,presto,db13,8;137;51;18;32;1024;942,59299.71,tpch,100
hudi,presto,db14,8;137;51;18;32;1024;942,44289.07,tpch,100
hudi,presto,db15,8;137;51;18;32;1024;942,66862.98,tpch,100
hudi,presto,db16,8;137;51;18;32;1024;942,57040.29,tpch,100
hudi,presto,db17,8;137;51;18;32;1024;942,104831.99,tpch,100
hudi,presto,db18,8;137;51;18;32;1024;942,133456.17,tpch,100
hudi,presto,db19,8;137;51;18;32;1024;942,37938.23,tpch,100
hudi,presto,db2,8;137;51;18;32;1024;942,105093.35,tpch,100
hudi,presto,db20,8;137;51;18;32;1024;942,50361.37,tpch,100
hudi,presto,db21,8;137;51;18;32;1024;942,1807.6,tpch,100
hudi,presto,db22,8;137;51;18;32;1024;942,33195.38,tpch,100
hudi,presto,db3,8;137;51;18;32;1024;942,64751.4,tpch,100
hudi,presto,db4,8;137;51;18;32;1024;942,32243.21,tpch,100
hudi,presto,db5,8;137;51;18;32;1024;942,108207.24,tpch,100
hudi,presto,db6,8;137;51;18;32;1024;942,10927.83,tpch,100
hudi,presto,db7,8;137;51;18;32;1024;942,119090.86,tpch,100
hudi,presto,db8,8;137;51;18;32;1024;942,134386.81,tpch,100
hudi,presto,db9,8;137;51;18;32;1024;942,104978.76,tpch,100
hudi,presto,db1,13;193;124;29;43;256;1748,82076.32,tpch,100
hudi,presto,db10,13;193;124;29;43;256;1748,78476.81,tpch,100
hudi,presto,db11,13;193;124;29;43;256;1748,53268.94,tpch,100
hudi,presto,db12,13;193;124;29;43;256;1748,28747.18,tpch,100
hudi,presto,db13,13;193;124;29;43;256;1748,33636.14,tpch,100
hudi,presto,db14,13;193;124;29;43;256;1748,18304.32,tpch,100
hudi,presto,db15,13;193;124;29;43;256;1748,31335.18,tpch,100
hudi,presto,db16,13;193;124;29;43;256;1748,27382.92,tpch,100
hudi,presto,db17,13;193;124;29;43;256;1748,45984.23,tpch,100
hudi,presto,db18,13;193;124;29;43;256;1748,81465.83,tpch,100
hudi,presto,db19,13;193;124;29;43;256;1748,22375.54,tpch,100
hudi,presto,db2,13;193;124;29;43;256;1748,34968.33,tpch,100
hudi,presto,db20,13;193;124;29;43;256;1748,26425.67,tpch,100
hudi,presto,db21,13;193;124;29;43;256;1748,110979.26,tpch,100
hudi,presto,db22,13;193;124;29;43;256;1748,36502.42,tpch,100
hudi,presto,db3,13;193;124;29;43;256;1748,47600.36,tpch,100
hudi,presto,db4,13;193;124;29;43;256;1748,25830.07,tpch,100
hudi,presto,db5,13;193;124;29;43;256;1748,57000.41,tpch,100
hudi,presto,db6,13;193;124;29;43;256;1748,10810.75,tpch,100
hudi,presto,db7,13;193;124;29;43;256;1748,58019.87,tpch,100
hudi,presto,db8,13;193;124;29;43;256;1748,62686.37,tpch,100
hudi,presto,db9,13;193;124;29;43;256;1748,74474.76,tpch,100
hudi,presto,db1,13;193;124;29;43;256;1748,87938.59,tpch,100
hudi,presto,db10,13;193;124;29;43;256;1748,79354.58,tpch,100
hudi,presto,db11,13;193;124;29;43;256;1748,53206.45,tpch,100
hudi,presto,db12,13;193;124;29;43;256;1748,29382.07,tpch,100
hudi,presto,db13,13;193;124;29;43;256;1748,35220.94,tpch,100
hudi,presto,db14,13;193;124;29;43;256;1748,20243.99,tpch,100
hudi,presto,db15,13;193;124;29;43;256;1748,33374.15,tpch,100
hudi,presto,db16,13;193;124;29;43;256;1748,27589.53,tpch,100
hudi,presto,db17,13;193;124;29;43;256;1748,45738.62,tpch,100
hudi,presto,db18,13;193;124;29;43;256;1748,78526.31,tpch,100
hudi,presto,db19,13;193;124;29;43;256;1748,20592.27,tpch,100
hudi,presto,db2,13;193;124;29;43;256;1748,40036.07,tpch,100
hudi,presto,db20,13;193;124;29;43;256;1748,29951.86,tpch,100
hudi,presto,db21,13;193;124;29;43;256;1748,123787.95,tpch,100
hudi,presto,db22,13;193;124;29;43;256;1748,36620.57,tpch,100
hudi,presto,db3,13;193;124;29;43;256;1748,50334.83,tpch,100
hudi,presto,db4,13;193;124;29;43;256;1748,22798.36,tpch,100
hudi,presto,db5,13;193;124;29;43;256;1748,48757.09,tpch,100
hudi,presto,db6,13;193;124;29;43;256;1748,11520.8,tpch,100
hudi,presto,db7,13;193;124;29;43;256;1748,59708.88,tpch,100
hudi,presto,db8,13;193;124;29;43;256;1748,65317.53,tpch,100
hudi,presto,db9,13;193;124;29;43;256;1748,70040.07,tpch,100
hudi,presto,db1,15;153;119;35;39;64;1008,76283.76,tpch,100
hudi,presto,db10,15;153;119;35;39;64;1008,45953.01,tpch,100
hudi,presto,db11,15;153;119;35;39;64;1008,26741.2,tpch,100
hudi,presto,db12,15;153;119;35;39;64;1008,32281.58,tpch,100
hudi,presto,db13,15;153;119;35;39;64;1008,27527.1,tpch,100
hudi,presto,db14,15;153;119;35;39;64;1008,15903.26,tpch,100
hudi,presto,db15,15;153;119;35;39;64;1008,28200.14,tpch,100
hudi,presto,db16,15;153;119;35;39;64;1008,16290.38,tpch,100
hudi,presto,db17,15;153;119;35;39;64;1008,35407.66,tpch,100
hudi,presto,db18,15;153;119;35;39;64;1008,56296.16,tpch,100
hudi,presto,db19,15;153;119;35;39;64;1008,18908.62,tpch,100
hudi,presto,db2,15;153;119;35;39;64;1008,28367.98,tpch,100
hudi,presto,db20,15;153;119;35;39;64;1008,23734.86,tpch,100
hudi,presto,db21,15;153;119;35;39;64;1008,99877.59,tpch,100
hudi,presto,db22,15;153;119;35;39;64;1008,11753.34,tpch,100
hudi,presto,db3,15;153;119;35;39;64;1008,32550.25,tpch,100
hudi,presto,db4,15;153;119;35;39;64;1008,21396.74,tpch,100
hudi,presto,db5,15;153;119;35;39;64;1008,40973.7,tpch,100
hudi,presto,db6,15;153;119;35;39;64;1008,16290.79,tpch,100
hudi,presto,db7,15;153;119;35;39;64;1008,43267.92,tpch,100
hudi,presto,db8,15;153;119;35;39;64;1008,53257.06,tpch,100
hudi,presto,db9,15;153;119;35;39;64;1008,55559.89,tpch,100
hudi,presto,db1,15;153;119;35;39;64;1008,73173.56,tpch,100
hudi,presto,db10,15;153;119;35;39;64;1008,48915.23,tpch,100
hudi,presto,db11,15;153;119;35;39;64;1008,26082.45,tpch,100
hudi,presto,db12,15;153;119;35;39;64;1008,30880.59,tpch,100
hudi,presto,db13,15;153;119;35;39;64;1008,27898.69,tpch,100
hudi,presto,db14,15;153;119;35;39;64;1008,15337.74,tpch,100
hudi,presto,db15,15;153;119;35;39;64;1008,33428.49,tpch,100
hudi,presto,db16,15;153;119;35;39;64;1008,17643.87,tpch,100
hudi,presto,db17,15;153;119;35;39;64;1008,38532.24,tpch,100
hudi,presto,db18,15;153;119;35;39;64;1008,61513.57,tpch,100
hudi,presto,db19,15;153;119;35;39;64;1008,17689.81,tpch,100
hudi,presto,db2,15;153;119;35;39;64;1008,27190.96,tpch,100
hudi,presto,db20,15;153;119;35;39;64;1008,24958.96,tpch,100
hudi,presto,db21,15;153;119;35;39;64;1008,108432.95,tpch,100
hudi,presto,db22,15;153;119;35;39;64;1008,12798.43,tpch,100
hudi,presto,db3,15;153;119;35;39;64;1008,27741.05,tpch,100
hudi,presto,db4,15;153;119;35;39;64;1008,22023.3,tpch,100
hudi,presto,db5,15;153;119;35;39;64;1008,39260.82,tpch,100
hudi,presto,db6,15;153;119;35;39;64;1008,16786.76,tpch,100
hudi,presto,db7,15;153;119;35;39;64;1008,43862.12,tpch,100
hudi,presto,db8,15;153;119;35;39;64;1008,53088.32,tpch,100
hudi,presto,db9,15;153;119;35;39;64;1008,50516.06,tpch,100
hudi,presto,db1,11;268;117;39;47;128;1021,73916.02,tpch,100
hudi,presto,db10,11;268;117;39;47;128;1021,59798.62,tpch,100
hudi,presto,db11,11;268;117;39;47;128;1021,33734.61,tpch,100
hudi,presto,db12,11;268;117;39;47;128;1021,25513.22,tpch,100
hudi,presto,db13,11;268;117;39;47;128;1021,24621.65,tpch,100
hudi,presto,db14,11;268;117;39;47;128;1021,18931.25,tpch,100
hudi,presto,db15,11;268;117;39;47;128;1021,32676.66,tpch,100
hudi,presto,db16,11;268;117;39;47;128;1021,20579.76,tpch,100
hudi,presto,db17,11;268;117;39;47;128;1021,37909.74,tpch,100
hudi,presto,db18,11;268;117;39;47;128;1021,61557.14,tpch,100
hudi,presto,db19,11;268;117;39;47;128;1021,18156.93,tpch,100
hudi,presto,db2,11;268;117;39;47;128;1021,25028.25,tpch,100
hudi,presto,db20,11;268;117;39;47;128;1021,25144.19,tpch,100
hudi,presto,db21,11;268;117;39;47;128;1021,109367.44,tpch,100
hudi,presto,db22,11;268;117;39;47;128;1021,10568.41,tpch,100
hudi,presto,db3,11;268;117;39;47;128;1021,39573.61,tpch,100
hudi,presto,db4,11;268;117;39;47;128;1021,21048.53,tpch,100
hudi,presto,db5,11;268;117;39;47;128;1021,47335.88,tpch,100
hudi,presto,db6,11;268;117;39;47;128;1021,11449.52,tpch,100
hudi,presto,db7,11;268;117;39;47;128;1021,47595.31,tpch,100
hudi,presto,db8,11;268;117;39;47;128;1021,50983.06,tpch,100
hudi,presto,db9,11;268;117;39;47;128;1021,61031.27,tpch,100
hudi,presto,db1,11;268;117;39;47;128;1021,70422.19,tpch,100
hudi,presto,db10,11;268;117;39;47;128;1021,54998.03,tpch,100
hudi,presto,db11,11;268;117;39;47;128;1021,32043.57,tpch,100
hudi,presto,db12,11;268;117;39;47;128;1021,25692.61,tpch,100
hudi,presto,db13,11;268;117;39;47;128;1021,24757.73,tpch,100
hudi,presto,db14,11;268;117;39;47;128;1021,17356.65,tpch,100
hudi,presto,db15,11;268;117;39;47;128;1021,31383.35,tpch,100
hudi,presto,db16,11;268;117;39;47;128;1021,21799.8,tpch,100
hudi,presto,db17,11;268;117;39;47;128;1021,41075.17,tpch,100
hudi,presto,db18,11;268;117;39;47;128;1021,58833.55,tpch,100
hudi,presto,db19,11;268;117;39;47;128;1021,16733.67,tpch,100
hudi,presto,db2,11;268;117;39;47;128;1021,26702.06,tpch,100
hudi,presto,db20,11;268;117;39;47;128;1021,25304.61,tpch,100
hudi,presto,db21,11;268;117;39;47;128;1021,116755.79,tpch,100
hudi,presto,db22,11;268;117;39;47;128;1021,11920.1,tpch,100
hudi,presto,db3,11;268;117;39;47;128;1021,41220.76,tpch,100
hudi,presto,db4,11;268;117;39;47;128;1021,21826.42,tpch,100
hudi,presto,db5,11;268;117;39;47;128;1021,51456.77,tpch,100
hudi,presto,db6,11;268;117;39;47;128;1021,11360.11,tpch,100
hudi,presto,db7,11;268;117;39;47;128;1021,52523.83,tpch,100
hudi,presto,db8,11;268;117;39;47;128;1021,57258.7,tpch,100
hudi,presto,db9,11;268;117;39;47;128;1021,60638.61,tpch,100
hudi,presto,db1,15;272;123;7;44;64;1958,79996.73,tpch,100
hudi,presto,db10,15;272;123;7;44;64;1958,57062.34,tpch,100
hudi,presto,db11,15;272;123;7;44;64;1958,32580.32,tpch,100
hudi,presto,db12,15;272;123;7;44;64;1958,25109.8,tpch,100
hudi,presto,db13,15;272;123;7;44;64;1958,19036.81,tpch,100
hudi,presto,db14,15;272;123;7;44;64;1958,18207.25,tpch,100
hudi,presto,db15,15;272;123;7;44;64;1958,29548.58,tpch,100
