datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,db8,199.5; 30.4; 25.4; 27.3; 25.9; 418.9|0.9; 0.0; 1.0,102916.22,tpch,100
hudi,spark,db11,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,20200.53,tpch,100
hudi,spark,db12,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,19657.75,tpch,100
hudi,spark,db13,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,24997.74,tpch,100
hudi,spark,db14,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,27273.31,tpch,100
hudi,spark,db15,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,31287.93,tpch,100
hudi,spark,db16,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,33942.72,tpch,100
hudi,spark,db17,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,39724.82,tpch,100
hudi,spark,db18,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,40650.22,tpch,100
hudi,spark,db19,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,49492.24,tpch,100
hudi,spark,db2,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,41350.3,tpch,100
hudi,spark,db20,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,48020.23,tpch,100
hudi,spark,db21,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,54746.67,tpch,100
hudi,spark,db22,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,62928.18,tpch,100
hudi,spark,db3,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,53218.69,tpch,100
hudi,spark,db4,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,57515.23,tpch,100
hudi,spark,db5,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,63060.66,tpch,100
hudi,spark,db6,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,73045.21,tpch,100
hudi,spark,db7,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,85876.04,tpch,100
hudi,spark,db8,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,89867.78,tpch,100
hudi,spark,db9,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,131812.79,tpch,100
