datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,syn_q5,14.8;62.3;52.4;149.9|181.2;19.2;37.2,1741.03,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1018.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,442.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1201.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1591.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1209.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,415.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,662.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,682.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,454.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,454.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,603.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,517.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,523.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1448.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1239.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1081.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,848.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,490.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,838.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,671.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,697.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,676.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,1098.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,1216.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,489.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1448.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1239.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1081.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,848.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,490.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,838.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,671.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,697.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,676.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,1098.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,1216.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,489.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1448.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1239.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1081.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,848.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,490.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,838.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,671.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,697.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,676.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,1098.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,1216.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,489.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1639.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1123.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1132.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,695.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,580.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,569.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,625.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,578.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,448.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,389.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,639.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,526.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,591.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1639.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1123.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1132.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,695.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,580.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,569.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,625.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,578.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,448.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,389.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,639.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,526.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,591.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1639.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1123.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1132.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,695.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,580.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,569.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,625.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,578.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,448.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,389.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,639.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,526.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,591.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,856.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,394.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1148.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1341.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,582.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,1196.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,792.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,627.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,580.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,412.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,902.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,643.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,598.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,856.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,394.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1148.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1341.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,582.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,1196.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,792.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,627.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,580.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,412.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,902.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,643.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,598.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,856.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,394.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1148.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1341.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,582.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,1196.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,792.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,627.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,580.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,412.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,902.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,643.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,598.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1669.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,326.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,640.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,643.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,530.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,1383.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,768.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,574.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,688.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,809.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,650.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,721.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,513.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1669.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,326.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,640.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,643.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,530.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,1383.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,768.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,574.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,688.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,809.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,650.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,721.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,513.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1669.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,326.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,640.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,643.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,530.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,1383.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,768.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,574.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,688.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,809.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,650.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,721.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,513.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1687.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,424.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1373.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1187.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,421.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,582.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,671.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,472.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,427.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,635.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,568.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,499.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1687.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,424.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1373.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1187.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,421.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,582.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,671.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,472.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,427.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,635.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,568.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,499.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1687.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,424.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1373.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1187.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,421.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,582.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,671.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,472.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,427.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,635.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,568.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,499.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1646.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1181.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,316.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1281.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,609.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,447.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,743.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,741.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,541.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,579.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,840.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,787.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,714.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1646.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1181.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,316.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1281.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,609.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,447.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,743.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,741.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,541.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,579.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,840.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,787.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,714.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1646.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1181.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,316.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1281.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,609.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,447.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,743.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,741.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,541.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,579.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,840.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,787.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,714.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1485.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1113.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1455.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,500.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,533.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,712.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,480.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,436.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,606.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,590.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,608.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,484.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1485.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1113.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1455.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,500.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,533.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,712.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,480.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,436.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,606.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,590.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,608.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,484.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1485.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1113.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1455.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,500.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,533.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,712.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,480.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,436.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,606.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,590.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,608.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,484.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,975.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,357.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1093.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1436.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1411.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,417.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,759.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,695.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,418.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,552.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,597.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,678.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,949.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,975.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,357.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1093.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1436.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1411.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,417.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,759.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,695.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,418.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,552.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,597.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,678.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,949.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,975.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,357.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1093.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1436.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1411.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,417.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,759.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,695.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,418.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,552.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,597.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,678.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,949.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1416.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,646.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1093.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,556.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1312.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,406.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,659.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,532.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,459.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,520.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,676.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,527.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,502.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1416.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,646.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1093.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,556.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1312.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,406.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,659.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,532.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,459.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,520.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,676.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,527.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,502.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1416.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,646.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1093.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,556.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1312.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,406.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,659.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,532.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,459.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,520.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,676.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,527.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,502.0,ssb,100
delta,trino,q1_1,16.4;250.9;17.3;20.1;17.0;15.9,1587.71,ssb,100
delta,trino,q4_2,16.4;250.9;17.3;20.1;17.0;15.9,2207.35,ssb,100
delta,trino,q2_1,20.0;280.7;18.5;17.2;16.6;17.3,1555.47,ssb,100
delta,trino,q4_2,20.0;280.7;18.5;17.2;16.6;17.3,2374.17,ssb,100
delta,trino,q1_1,18.6;283.2;18.4;18.5;15.9;14.2,1735.65,ssb,100
delta,trino,q2_1,18.6;283.2;18.4;18.5;15.9;14.2,1627.9,ssb,100
delta,trino,q4_2,18.6;283.2;18.4;18.5;15.9;14.2,2179.3,ssb,100
delta,trino,q1_1,17.0;234.0;22.6;18.5;17.0;17.2,1544.39,ssb,100
delta,trino,q4_2,17.0;234.0;22.6;18.5;17.0;17.2,2305.79,ssb,100
delta,trino,q2_1,15.7;277.2;18.1;20.3;14.0;14.3,1663.55,ssb,100
delta,trino,q4_2,15.7;277.2;18.1;20.3;14.0;14.3,2349.06,ssb,100
delta,trino,q1_1,15.3;276.5;20.0;18.6;16.9;16.3,1548.07,ssb,100
delta,trino,q2_1,15.3;276.5;20.0;18.6;16.9;16.3,1561.02,ssb,100
delta,trino,q4_2,15.3;276.5;20.0;18.6;16.9;16.3,2468.47,ssb,100
delta,trino,q1_1,18.5;226.1;21.7;19.2;17.3;17.8,1579.23,ssb,100
delta,trino,q2_1,18.5;226.1;21.7;19.2;17.3;17.8,1684.94,ssb,100
delta,trino,q4_2,18.5;226.1;21.7;19.2;17.3;17.8,2544.9,ssb,100
delta,trino,q1_1,17.4;224.4;22.8;15.9;17.7;16.5,1578.32,ssb,100
delta,trino,q2_1,17.4;224.4;22.8;15.9;17.7;16.5,1710.13,ssb,100
delta,trino,q4_2,17.4;224.4;22.8;15.9;17.7;16.5,2590.52,ssb,100
delta,trino,q1_1,17.1;251.4;21.2;16.5;16.0;16.2,1645.98,ssb,100
delta,trino,q2_1,17.1;251.4;21.2;16.5;16.0;16.2,1608.1,ssb,100
delta,trino,q4_2,17.1;251.4;21.2;16.5;16.0;16.2,2231.4,ssb,100
