datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,ssb_flat_q_01,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,11980.41,ssb-flat,10
iceberg,spark,ssb_flat_q_26,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,11562.33,ssb-flat,10
iceberg,spark,ssb_flat_q_27,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,3591.98,ssb-flat,10
iceberg,spark,ssb_flat_q_01,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1567.32,ssb-flat,10
iceberg,spark,ssb_flat_q_02,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,8139.95,ssb-flat,10
iceberg,spark,ssb_flat_q_03,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1583.03,ssb-flat,10
iceberg,spark,ssb_flat_q_04,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1535.71,ssb-flat,10
iceberg,spark,ssb_flat_q_06,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,5034.14,ssb-flat,10
iceberg,spark,ssb_flat_q_07,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,10880.95,ssb-flat,10
iceberg,spark,ssb_flat_q_08,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,11453.19,ssb-flat,10
iceberg,spark,ssb_flat_q_11,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,2240.08,ssb-flat,10
iceberg,spark,ssb_flat_q_12,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1675.12,ssb-flat,10
iceberg,spark,ssb_flat_q_14,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,6538.87,ssb-flat,10
iceberg,spark,ssb_flat_q_21,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,10949.41,ssb-flat,10
iceberg,spark,ssb_flat_q_22,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,4113.65,ssb-flat,10
iceberg,spark,ssb_flat_q_25,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1533.48,ssb-flat,10
iceberg,spark,ssb_flat_q_26,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1602.9,ssb-flat,10
iceberg,spark,ssb_flat_q_27,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,6722.47,ssb-flat,10
iceberg,spark,ssb_flat_queries,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,5772.28,ssb-flat,10
iceberg,spark,ssb_flat_q_01,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,12008.46,ssb-flat,10
iceberg,spark,ssb_flat_q_02,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,8205.35,ssb-flat,10
iceberg,spark,ssb_flat_q_03,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1560.05,ssb-flat,10
iceberg,spark,ssb_flat_q_04,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,6825.03,ssb-flat,10
iceberg,spark,ssb_flat_q_06,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,11501.49,ssb-flat,10
iceberg,spark,ssb_flat_q_07,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,2183.81,ssb-flat,10
iceberg,spark,ssb_flat_q_08,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,11429.06,ssb-flat,10
iceberg,spark,ssb_flat_q_11,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1706.25,ssb-flat,10
iceberg,spark,ssb_flat_q_12,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1589.9,ssb-flat,10
iceberg,spark,ssb_flat_q_14,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,12707.63,ssb-flat,10
iceberg,spark,ssb_flat_q_21,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1579.4,ssb-flat,10
iceberg,spark,ssb_flat_q_25,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,4528.35,ssb-flat,10
iceberg,spark,ssb_flat_q_26,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1597.09,ssb-flat,10
iceberg,spark,ssb_flat_q_27,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,11438.1,ssb-flat,10
iceberg,spark,ssb_flat_q_01,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,6189.8,ssb-flat,10
iceberg,spark,ssb_flat_q_02,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,4115.15,ssb-flat,10
iceberg,spark,ssb_flat_q_03,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,6664.28,ssb-flat,10
iceberg,spark,ssb_flat_q_04,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,6464.62,ssb-flat,10
iceberg,spark,ssb_flat_q_06,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,3255.41,ssb-flat,10
iceberg,spark,ssb_flat_q_08,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,2333.57,ssb-flat,10
iceberg,spark,ssb_flat_q_11,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,3744.17,ssb-flat,10
iceberg,spark,ssb_flat_q_12,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1706.92,ssb-flat,10
iceberg,spark,ssb_flat_q_14,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1735.07,ssb-flat,10
iceberg,spark,ssb_flat_q_21,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1532.03,ssb-flat,10
iceberg,spark,ssb_flat_q_22,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,10819.37,ssb-flat,10
iceberg,spark,ssb_flat_q_25,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,6293.6,ssb-flat,10
iceberg,spark,ssb_flat_q_26,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1617.2,ssb-flat,10
iceberg,spark,ssb_flat_q_27,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1742.67,ssb-flat,10
iceberg,spark,ssb_flat_queries,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,10408.66,ssb-flat,10
iceberg,spark,ssb_flat_q_01,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,8106.56,ssb-flat,10
iceberg,spark,ssb_flat_q_02,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,2727.83,ssb-flat,10
iceberg,spark,ssb_flat_q_03,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,2138.56,ssb-flat,10
iceberg,spark,ssb_flat_q_04,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,2959.98,ssb-flat,10
iceberg,spark,ssb_flat_q_06,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,4924.26,ssb-flat,10
iceberg,spark,ssb_flat_q_07,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,10969.95,ssb-flat,10
iceberg,spark,ssb_flat_q_08,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,5868.29,ssb-flat,10
iceberg,spark,ssb_flat_q_11,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,3272.48,ssb-flat,10
iceberg,spark,ssb_flat_q_12,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,3692.42,ssb-flat,10
iceberg,spark,ssb_flat_q_14,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,12432.39,ssb-flat,10
iceberg,spark,ssb_flat_q_21,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,11017.36,ssb-flat,10
iceberg,spark,ssb_flat_q_25,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,4898.61,ssb-flat,10
iceberg,spark,ssb_flat_q_26,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,11241.79,ssb-flat,10
iceberg,spark,ssb_flat_q_27,spark.executor.memory=6g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,11598.4,ssb-flat,10
iceberg,spark,ssb_flat_q_01,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,1500.78,ssb-flat,10
iceberg,spark,ssb_flat_q_02,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,10986.81,ssb-flat,10
iceberg,spark,ssb_flat_q_03,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4780.39,ssb-flat,10
iceberg,spark,ssb_flat_q_04,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,8892.63,ssb-flat,10
iceberg,spark,ssb_flat_q_06,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3301.82,ssb-flat,10
iceberg,spark,ssb_flat_q_07,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,10865.21,ssb-flat,10
iceberg,spark,ssb_flat_q_08,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,4243.45,ssb-flat,10
iceberg,spark,ssb_flat_q_11,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,11359.09,ssb-flat,10
iceberg,spark,ssb_flat_q_12,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,7679.91,ssb-flat,10
iceberg,spark,ssb_flat_q_14,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,12270.18,ssb-flat,10
iceberg,spark,ssb_flat_q_21,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,10994.95,ssb-flat,10
iceberg,spark,ssb_flat_q_22,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,7406.42,ssb-flat,10
iceberg,spark,ssb_flat_q_26,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,8736.01,ssb-flat,10
iceberg,spark,ssb_flat_q_27,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=256m,3821.15,ssb-flat,10
iceberg,spark,ssb_flat_q_01,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,11999.88,ssb-flat,10
iceberg,spark,ssb_flat_q_02,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,3821.2,ssb-flat,10
iceberg,spark,ssb_flat_q_03,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,11660.59,ssb-flat,10
iceberg,spark,ssb_flat_q_04,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,9738.14,ssb-flat,10
iceberg,spark,ssb_flat_q_06,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,3394.08,ssb-flat,10
iceberg,spark,ssb_flat_q_11,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,6898.14,ssb-flat,10
iceberg,spark,ssb_flat_q_12,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,4745.23,ssb-flat,10
iceberg,spark,ssb_flat_q_14,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,3451.63,ssb-flat,10
iceberg,spark,ssb_flat_q_21,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,1561.61,ssb-flat,10
iceberg,spark,ssb_flat_q_22,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=256m,6017.62,ssb-flat,10
